Entity,Code,Year,Electric power consumption (kWh per capita) (kWh per capita)
European Union,,1995,5293.89572966349
European Union,,1996,5440.26825725346
European Union,,1997,5494.32895279831
European Union,,1998,5586.24260763246
European Union,,1999,5670.05701032971
European Union,,2000,5821.03076521761
European Union,,2001,5942.43552305584
European Union,,2002,6012.43396251774
European Union,,2003,6131.27647834346
European Union,,2004,6227.96090799622
European Union,,2005,6290.78734215913
European Union,,2006,6357.09059276607
European Union,,2007,6366.7533759883
European Union,,2008,6359.18113435935
European Union,,2009,6026.64163999519
European Union,,2010,6268.04238964409
European Union,,2011,6150.28266667685
European Union,,2012,6147.06230099607
European Union,,2013,6065.37299639962
European Union,,2014,5908.35932000376
Finland,FIN,1960,1873.29246614957
Finland,FIN,1961,2187.6236408612
Finland,FIN,1962,2389.20988199116
Finland,FIN,1963,2479.15850984313
Finland,FIN,1964,2715.37501129483
Finland,FIN,1965,2938.38463783588
Finland,FIN,1966,3197.86485926579
Finland,FIN,1967,3345.387846133
Finland,FIN,1968,3628.68528893201
Finland,FIN,1969,4071.55609527692
Finland,FIN,1970,4570.9068023473
Finland,FIN,1971,4889.50427178454
Finland,FIN,1972,5516.14052504312
Finland,FIN,1973,6046.8303057748
Finland,FIN,1974,6140.18668077724
Finland,FIN,1975,5946.37732837519
Finland,FIN,1976,6545.74679875675
Finland,FIN,1977,6726.6636870735
Finland,FIN,1978,7330.41446573276
Finland,FIN,1979,7930.63137370952
Finland,FIN,1980,8295.78609634619
Finland,FIN,1981,8493.60536870693
Finland,FIN,1982,8533.1617405918
Finland,FIN,1983,9124.16463077973
Finland,FIN,1984,9808.46625724143
Finland,FIN,1985,10482.8316068317
Finland,FIN,1986,10622.888181216
Finland,FIN,1987,11358.3947521179
Finland,FIN,1988,11778.2722707315
Finland,FIN,1989,12034.7572733786
Finland,FIN,1990,12485.6836482847
Finland,FIN,1991,12470.7304327707
Finland,FIN,1992,12514.1015693797
Finland,FIN,1993,13012.6694308655
Finland,FIN,1994,13603.2763578956
Finland,FIN,1995,13591.3966705757
Finland,FIN,1996,13721.9237583307
Finland,FIN,1997,14454.9387285779
Finland,FIN,1998,14846.4208194124
Finland,FIN,1999,15075.8671905037
Finland,FIN,2000,15305.409808607
Finland,FIN,2001,15709.8832538423
Finland,FIN,2002,16140.0669692216
Finland,FIN,2003,16445.572561286
Finland,FIN,2004,16777.5658490195
Finland,FIN,2005,16117.8903321632
Finland,FIN,2006,17215.0372901645
Finland,FIN,2007,17160.8631199988
Finland,FIN,2008,16349.2333250336
Finland,FIN,2009,15243.1103879453
Finland,FIN,2010,16484.0942753711
Finland,FIN,2011,15710.9737593054
Finland,FIN,2012,15689.2233076239
Finland,FIN,2013,15510.8355034738
Finland,FIN,2014,15249.9893802302
Fragile and conflict affected situations,,1971,128.00691367428
Fragile and conflict affected situations,,1972,139.880809720461
Fragile and conflict affected situations,,1973,152.844082753964
Fragile and conflict affected situations,,1974,162.79704679399
Fragile and conflict affected situations,,1975,173.470165073817
Fragile and conflict affected situations,,1976,184.576629123113
Fragile and conflict affected situations,,1977,191.398361773802
Fragile and conflict affected situations,,1978,204.834876471817
Fragile and conflict affected situations,,1979,226.379577189581
Fragile and conflict affected situations,,1980,241.132073295343
Fragile and conflict affected situations,,1981,237.043415102778
Fragile and conflict affected situations,,1982,260.928513158326
Fragile and conflict affected situations,,1983,276.957963610545
Fragile and conflict affected situations,,1984,290.859453409498
Fragile and conflict affected situations,,1985,308.098990659691
Fragile and conflict affected situations,,1986,314.329172084243
Fragile and conflict affected situations,,1987,324.106026330712
Fragile and conflict affected situations,,1988,325.699443174771
Fragile and conflict affected situations,,1989,325.624381056467
Fragile and conflict affected situations,,1990,316.501515463552
Fragile and conflict affected situations,,1991,304.351333680764
Fragile and conflict affected situations,,1992,318.788907825522
Fragile and conflict affected situations,,1993,316.794132390289
Fragile and conflict affected situations,,1994,327.647495567154
Fragile and conflict affected situations,,1995,344.126886587602
Fragile and conflict affected situations,,1996,352.486777047592
Fragile and conflict affected situations,,1997,360.923120096287
Fragile and conflict affected situations,,1998,371.248122696012
Fragile and conflict affected situations,,1999,378.15404636333
Fragile and conflict affected situations,,2000,391.489122310127
Fragile and conflict affected situations,,2001,407.507982225125
Fragile and conflict affected situations,,2002,427.502877495054
Fragile and conflict affected situations,,2003,423.227777955006
Fragile and conflict affected situations,,2004,452.2934336366
Fragile and conflict affected situations,,2005,433.732537038477
Fragile and conflict affected situations,,2006,462.510571645425
Fragile and conflict affected situations,,2007,444.224313339274
Fragile and conflict affected situations,,2008,431.232564321174
Fragile and conflict affected situations,,2009,440.41518195332
Fragile and conflict affected situations,,2010,512.989917987766
Fragile and conflict affected situations,,2011,500.640150395619
Fragile and conflict affected situations,,2012,441.64708286823
Fragile and conflict affected situations,,2013,466.07729705774
Fragile and conflict affected situations,,2014,445.37232794645
France,FRA,1960,1456.6936122445
France,FRA,1961,1543.71133700333
France,FRA,1962,1646.8324613091
France,FRA,1963,1743.22919910958
France,FRA,1964,1888.49600469393
France,FRA,1965,1980.15847424866
France,FRA,1966,2088.29299702861
France,FRA,1967,2180.7916244529
France,FRA,1968,2263.22017681002
France,FRA,1969,2467.31783758787
France,FRA,1970,2623.01817648262
France,FRA,1971,2746.16699435395
France,FRA,1972,2920.45420299556
France,FRA,1973,3148.95246489679
France,FRA,1974,3247.66432151075
France,FRA,1975,3235.31193192787
France,FRA,1976,3573.42619865576
France,FRA,1977,3670.70163128782
France,FRA,1978,3914.42996761937
France,FRA,1979,4187.72923070628
France,FRA,1980,4407.65365404486
France,FRA,1981,4567.74734507849
France,FRA,1982,4606.90770844097
France,FRA,1983,4699.50967553337
France,FRA,1984,4933.01233422198
France,FRA,1985,5246.40198905248
France,FRA,1986,5494.94509194395
France,FRA,1987,5634.2101906993
France,FRA,1988,5717.29063899214
France,FRA,1989,5836.01290981639
France,FRA,1990,5940.75061309654
France,FRA,1991,6359.7742808142
France,FRA,1992,6475.78791786073
France,FRA,1993,6453.00044150612
France,FRA,1994,6530.41188937444
France,FRA,1995,6621.94197064491
France,FRA,1996,6905.16475295842
France,FRA,1997,6833.13629846258
France,FRA,1998,7015.50160395338
France,FRA,1999,7149.29692549602
France,FRA,2000,7224.52698542992
France,FRA,2001,7342.25667535293
France,FRA,2002,7299.24846049124
France,FRA,2003,7529.55029912016
France,FRA,2004,7661.49118023401
France,FRA,2005,7652.86430371847
France,FRA,2006,7540.29529789679
France,FRA,2007,7513.5793304407
France,FRA,2008,7643.44984975454
France,FRA,2009,7338.04189849872
France,FRA,2010,7734.72678262139
France,FRA,2011,7232.98023385141
France,FRA,2012,7363.42603842361
France,FRA,2013,7367.84655930893
France,FRA,2014,6939.52231081409
Gabon,GAB,1971,186.12968253256
Gabon,GAB,1972,213.660228045596
Gabon,GAB,1973,259.357274251106
Gabon,GAB,1974,298.415570382098
Gabon,GAB,1975,383.244371386883
Gabon,GAB,1976,488.120885246396
Gabon,GAB,1977,646.754295244072
Gabon,GAB,1978,621.822515732685
Gabon,GAB,1979,725.194755548934
Gabon,GAB,1980,721.379013356483
Gabon,GAB,1981,789.20580480934
Gabon,GAB,1982,860.658142673648
Gabon,GAB,1983,918.663351177172
Gabon,GAB,1984,973.909858269509
Gabon,GAB,1985,1026.4009107501
Gabon,GAB,1986,1029.27574390963
Gabon,GAB,1987,1006.9988128134
Gabon,GAB,1988,995.054678088164
Gabon,GAB,1989,832.054494713055
Gabon,GAB,1990,916.812642562791
Gabon,GAB,1991,904.701688674259
Gabon,GAB,1992,883.867037731567
Gabon,GAB,1993,865.726162962044
Gabon,GAB,1994,765.116000086902
Gabon,GAB,1995,770.621017422296
Gabon,GAB,1996,848.299003405763
Gabon,GAB,1997,856.149393692157
Gabon,GAB,1998,917.84321359535
Gabon,GAB,1999,901.919013835254
Gabon,GAB,2000,878.060825815801
Gabon,GAB,2001,896.804855421906
Gabon,GAB,2002,921.656138052192
Gabon,GAB,2003,930.620579364016
Gabon,GAB,2004,908.954299390487
Gabon,GAB,2005,907.972626834654
Gabon,GAB,2006,935.741159599237
Gabon,GAB,2007,958.908616948911
Gabon,GAB,2008,970.443455559743
Gabon,GAB,2009,932.091552943935
Gabon,GAB,2010,948.049335146109
Gabon,GAB,2011,959.872158463167
Gabon,GAB,2012,984.735461917775
Gabon,GAB,2013,1079.64084608184
Gabon,GAB,2014,1172.8873233805
Georgia,GEO,1990,3039.15035401916
Georgia,GEO,1991,2696.70588721851
Georgia,GEO,1992,2125.1667179645
Georgia,GEO,1993,1936.8369611696
Georgia,GEO,1994,1978.15533980583
Georgia,GEO,1995,1468.31432192649
Georgia,GEO,1996,1119.77643465263
Georgia,GEO,1997,1278.13575778974
Georgia,GEO,1998,1435.38430682147
Georgia,GEO,1999,1460.07860752386
Georgia,GEO,2000,1452.82122083154
Georgia,GEO,2001,1449.25223417837
Georgia,GEO,2002,1509.75441817765
Georgia,GEO,2003,1607.76563589863
Georgia,GEO,2004,1678.68080094229
Georgia,GEO,2005,1784.96420047733
Georgia,GEO,2006,1659.81624758221
Georgia,GEO,2007,1730.52425281725
Georgia,GEO,2008,1796.77419354839
Georgia,GEO,2009,1757.66716943188
Georgia,GEO,2010,1976.82119205298
Georgia,GEO,2011,2219.09677419355
Georgia,GEO,2012,2271.37254901961
Georgia,GEO,2013,2459.74576271186
Georgia,GEO,2014,2688.48940166354
Germany,DEU,1960,1586.74941529824
Germany,DEU,1961,1683.4149131441
Germany,DEU,1962,1790.68687742638
Germany,DEU,1963,1916.92752796775
Germany,DEU,1964,2060.547353827
Germany,DEU,1965,2194.20606119805
Germany,DEU,1966,2300.49979823189
Germany,DEU,1967,2362.90894286748
Germany,DEU,1968,2579.74991536894
Germany,DEU,1969,2815.2213482273
Germany,DEU,1970,3834.17840732823
Germany,DEU,1971,4064.45471612434
Germany,DEU,1972,4335.76962474748
Germany,DEU,1973,4654.9850483931
Germany,DEU,1974,4803.42320358824
Germany,DEU,1975,4743.9448331011
Germany,DEU,1976,5146.93257779375
Germany,DEU,1977,5285.26078631661
Germany,DEU,1978,5574.74521659247
Germany,DEU,1979,5786.12721572171
Germany,DEU,1980,5797.49975270977
Germany,DEU,1981,5832.06487070239
Germany,DEU,1982,5822.02735932476
Germany,DEU,1983,5965.45819348748
Germany,DEU,1984,6239.97181560413
Germany,DEU,1985,6448.5398592336
Germany,DEU,1986,6530.23871353475
Germany,DEU,1987,6666.21959529249
Germany,DEU,1988,6776.30791187298
Germany,DEU,1989,6835.32990821242
Germany,DEU,1990,6639.73169146049
Germany,DEU,1991,6564.79719472728
Germany,DEU,1992,6445.87399989269
Germany,DEU,1993,6288.41635005255
Germany,DEU,1994,6244.95722825812
Germany,DEU,1995,6327.70975399499
Germany,DEU,1996,6403.33372597692
Germany,DEU,1997,6427.79876840273
Germany,DEU,1998,6479.49024948385
Germany,DEU,1999,6505.13299942364
Germany,DEU,2000,6635.42140596667
Germany,DEU,2001,6762.65339646636
Germany,DEU,2002,6900.78052702986
Germany,DEU,2003,7009.72649196861
Germany,DEU,2004,7108.96252447699
Germany,DEU,2005,7138.22148529185
Germany,DEU,2006,7212.43744768757
Germany,DEU,2007,7229.08991294766
Germany,DEU,2008,7187.76400909623
Germany,DEU,2009,6817.15839823657
Germany,DEU,2010,7264.32259073555
Germany,DEU,2011,7281.27217417162
Germany,DEU,2012,7270.15252302734
Germany,DEU,2013,7217.52908915495
Germany,DEU,2014,7035.48297471676
Ghana,GHA,1971,313.120484661571
Ghana,GHA,1972,346.889929766624
Ghana,GHA,1973,392.294808050942
Ghana,GHA,1974,399.509551787142
Ghana,GHA,1975,377.362060181213
Ghana,GHA,1976,390.782754718126
Ghana,GHA,1977,401.476365299331
Ghana,GHA,1978,331.160397040938
Ghana,GHA,1979,399.686203205698
Ghana,GHA,1980,425.938536726622
Ghana,GHA,1981,418.435445403934
Ghana,GHA,1982,376.650424360639
Ghana,GHA,1983,165.614064585282
Ghana,GHA,1984,93.4924237021408
Ghana,GHA,1985,163.806436940262
Ghana,GHA,1986,259.304277009616
Ghana,GHA,1987,288.619747821555
Ghana,GHA,1988,305.033544306447
Ghana,GHA,1989,308.840727408434
Ghana,GHA,1990,326.76476901559
Ghana,GHA,1991,339.771617620091
Ghana,GHA,1992,355.215459225106
Ghana,GHA,1993,340.516664368457
Ghana,GHA,1994,340.902675011301
Ghana,GHA,1995,354.823048784977
Ghana,GHA,1996,367.63319633498
Ghana,GHA,1997,393.382585946173
Ghana,GHA,1998,275.164341806118
Ghana,GHA,1999,361.031501256764
Ghana,GHA,2000,332.017478227986
Ghana,GHA,2001,337.768171065162
Ghana,GHA,2002,310.923393795846
Ghana,GHA,2003,221.159495905028
Ghana,GHA,2004,219.855244333796
Ghana,GHA,2005,245.845222699517
Ghana,GHA,2006,296.742815732977
Ghana,GHA,2007,244.094636649208
Ghana,GHA,2008,264.264351910669
Ghana,GHA,2009,263.012234315077
Ghana,GHA,2010,280.514475623961
Ghana,GHA,2011,318.488375592255
Ghana,GHA,2012,345.703301618087
Ghana,GHA,2013,379.674512324353
Ghana,GHA,2014,354.714052962992
Gibraltar,GIB,1971,1558.76545775746
Gibraltar,GIB,1972,1546.17921935129
Gibraltar,GIB,1973,1605.300908532
Gibraltar,GIB,1974,1563.19026744147
Gibraltar,GIB,1975,1656.63668943133
Gibraltar,GIB,1976,1681.12433595589
Gibraltar,GIB,1977,1638.68637549328
Gibraltar,GIB,1978,1630.66990582049
Gibraltar,GIB,1979,1723.16665009776
Gibraltar,GIB,1980,1717.75898520085
Gibraltar,GIB,1981,1780.18065537021
Gibraltar,GIB,1982,1876.17260787992
Gibraltar,GIB,1983,1941.87539084356
Gibraltar,GIB,1984,1945.58944765045
Gibraltar,GIB,1985,2019.39947694243
Gibraltar,GIB,1986,2099.72003732836
Gibraltar,GIB,1987,2084.45400753093
Gibraltar,GIB,1988,2239.64165733483
Gibraltar,GIB,1989,2631.39908413642
Gibraltar,GIB,1990,2537.37484570018
Gibraltar,GIB,1991,2978.22812542791
Gibraltar,GIB,1992,3267.64015112836
Gibraltar,GIB,1993,3375.75532525403
Gibraltar,GIB,1994,3445.39220605452
Gibraltar,GIB,1995,3482.93362523634
Gibraltar,GIB,1996,3521.82213152525
Gibraltar,GIB,1997,3530.1039419494
Gibraltar,GIB,1998,3636.24557644232
Gibraltar,GIB,1999,3743.02216772611
Gibraltar,GIB,2000,3880.69275176395
Gibraltar,GIB,2001,3888.57015363039
Gibraltar,GIB,2002,3962.71874207456
Gibraltar,GIB,2003,4098.36065573771
Gibraltar,GIB,2004,4138.44996237773
Gibraltar,GIB,2005,4394.57690509584
Gibraltar,GIB,2006,4520.68367599703
Gibraltar,GIB,2007,4613.9649338665
Gibraltar,GIB,2008,4918.73396065013
Gibraltar,GIB,2009,5128.04952057288
Gibraltar,GIB,2010,5182.43996504866
Gibraltar,GIB,2011,4969.31597066307
Gibraltar,GIB,2012,5085.80436011064
Gibraltar,GIB,2013,5409.24004611155
Gibraltar,GIB,2014,5640.75445090781
Greece,GRC,1960,241.726653244076
Greece,GRC,1961,272.56327361709
Greece,GRC,1962,305.389304485328
Greece,GRC,1963,342.114185474004
Greece,GRC,1964,407.970033003037
Greece,GRC,1965,475.420080130212
Greece,GRC,1966,625.286536452429
Greece,GRC,1967,742.277139522308
Greece,GRC,1968,802.790144798539
Greece,GRC,1969,917.612738699001
Greece,GRC,1970,1023.79149500171
Greece,GRC,1971,1198.27390580222
Greece,GRC,1972,1360.95244395423
Greece,GRC,1973,1547.97478711707
Greece,GRC,1974,1562.25905270038
Greece,GRC,1975,1655.77097367933
Greece,GRC,1976,1802.86564760044
Greece,GRC,1977,1895.04644099213
Greece,GRC,1978,2100.96353547242
Greece,GRC,1979,2180.6071851012
Greece,GRC,1980,2247.44503632614
Greece,GRC,1981,2263.76890542534
Greece,GRC,1982,2270.49088141565
Greece,GRC,1983,2424.58661224803
Greece,GRC,1984,2561.69258051976
Greece,GRC,1985,2666.31770733721
Greece,GRC,1986,2724.23193925925
Greece,GRC,1987,2859.12988177203
Greece,GRC,1988,3097.54435172402
Greece,GRC,1989,3205.11486299913
Greece,GRC,1990,3221.40532041842
Greece,GRC,1991,3253.22068654168
Greece,GRC,1992,3398.38375791814
Greece,GRC,1993,3459.42297700426
Greece,GRC,1994,3598.52379766539
Greece,GRC,1995,3708.99758789709
Greece,GRC,1996,3832.66721966669
Greece,GRC,1997,3989.11610720648
Greece,GRC,1998,4175.73456633449
Greece,GRC,1999,4316.32628977323
Greece,GRC,2000,4586.32987001065
Greece,GRC,2001,4719.14721713932
Greece,GRC,2002,4909.63969803033
Greece,GRC,2003,5091.29242400534
Greece,GRC,2004,5200.02435386272
Greece,GRC,2005,5297.20002541112
Greece,GRC,2006,5434.57646854069
Greece,GRC,2007,5701.33085359398
Greece,GRC,2008,5805.19254609269
Greece,GRC,2009,5627.88370630926
Greece,GRC,2010,5333.43955553561
Greece,GRC,2011,5389.33312225532
Greece,GRC,2012,5534.89715854516
Greece,GRC,2013,5028.99579406178
Greece,GRC,2014,5062.60642155232
Guatemala,GTM,1971,119.367249778565
Guatemala,GTM,1972,137.505812860479
Guatemala,GTM,1973,144.974305966225
Guatemala,GTM,1974,122.353780452652
Guatemala,GTM,1975,161.803545316184
Guatemala,GTM,1976,192.901760724838
Guatemala,GTM,1977,203.67995582303
Guatemala,GTM,1978,208.252029952526
Guatemala,GTM,1979,214.602995013471
Guatemala,GTM,1980,251.803435702734
Guatemala,GTM,1981,211.880069987389
Guatemala,GTM,1982,184.981512952821
Guatemala,GTM,1983,159.541824424477
Guatemala,GTM,1984,164.244301524687
Guatemala,GTM,1985,172.93563396383
Guatemala,GTM,1986,144.218166891111
Guatemala,GTM,1987,165.063337557535
Guatemala,GTM,1988,162.84849153103
Guatemala,GTM,1989,186.509753918721
Guatemala,GTM,1990,200.457414241846
Guatemala,GTM,1991,206.46886569717
Guatemala,GTM,1992,256.475121295222
Guatemala,GTM,1993,243.090338245717
Guatemala,GTM,1994,266.409838407196
Guatemala,GTM,1995,295.624081458894
Guatemala,GTM,1996,259.235889067327
Guatemala,GTM,1997,240.548130107974
Guatemala,GTM,1998,314.635980182694
Guatemala,GTM,1999,363.126924144586
Guatemala,GTM,2000,330.451027887234
Guatemala,GTM,2001,357.989042466104
Guatemala,GTM,2002,363.015413084019
Guatemala,GTM,2003,450.782762067179
Guatemala,GTM,2004,482.537797166116
Guatemala,GTM,2005,480.680096285683
Guatemala,GTM,2006,533.029464489385
Guatemala,GTM,2007,543.492303737309
Guatemala,GTM,2008,530.544468136846
Guatemala,GTM,2009,537.782071900604
